id,observed_on,time_observed_at,user_name,quality_grade,license,url,image_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,taxon_geoprivacy,positioning_method,positioning_device,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
91210404,2021-08-14,2021-08-14 15:00:36 UTC,kevin mason,research,CC-BY-NC,https://www.inaturalist.org/observations/91210404,https://inaturalist-open-data.s3.amazonaws.com/photos/150834853/medium.jpg,"","",1,0,false,"Pinecrest Dr, Altadena, CA, US",34.1905133333,-118.1068583333,10,10,,,,Altadena,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
91308378,2021-08-15,2021-08-15 14:51:59 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/91308378,https://inaturalist-open-data.s3.amazonaws.com/photos/151009629/medium.jpg,"","Brookside Park, Pasadena, California ",1,0,false,"Los Angeles County, US-CA, US",34.1996310854,-118.0032580594,6,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
91438526,2021-08-14,2021-08-15 02:39:36 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/91438526,https://inaturalist-open-data.s3.amazonaws.com/photos/151248250/medium.jpg,"","",1,0,false,"N Fair Oaks Ave, Pasadena, CA, US",34.1697084573,-118.1504225798,158,158,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
91438744,2021-08-14,2021-08-15 02:20:10 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/91438744,https://inaturalist-open-data.s3.amazonaws.com/photos/151248757/medium.jpg,"",This poor parrot has a problem with his beak,1,0,false,"N Fair Oaks Ave, Pasadena, CA, US",34.1694948707,-118.1504211102,141,141,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
91439049,2021-08-14,2021-08-15 01:46:50 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/91439049,https://inaturalist-open-data.s3.amazonaws.com/photos/151249630/medium.jpg,"",My husband and I estimate there were close to 1000 parrots at this roost - many more than when we last visited in the fall. They started arriving around 6:45pm and kept coming in waves until about 8:15 when it got dark. They roosted in the trees on the west side of La Pintoresca park and for a couple of blocks south on the west side of Fair Oaks. We were surprised to see them eating acorns from the oak trees and seeds from a eucalyptus tree. Beware anyone who visits. The ankle-biter mosquitos were out in force. Wear long pants!,1,0,false,"Los Angeles County, US-CA, US",34.0362599859,-118.1565717161,85,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
91815724,2021-08-18,2021-08-19 01:39:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/91815724,https://inaturalist-open-data.s3.amazonaws.com/photos/151934173/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0317162451,-118.1958836222,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
91815731,2021-08-19,2021-08-19 15:51:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/91815731,https://inaturalist-open-data.s3.amazonaws.com/photos/151934220/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0193289597,-118.1602974824,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
91815747,2021-08-19,2021-08-20 01:14:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/91815747,https://inaturalist-open-data.s3.amazonaws.com/photos/151934412/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1668577413,-118.0168587106,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
91815749,2021-08-19,2021-08-20 01:01:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/91815749,https://inaturalist-open-data.s3.amazonaws.com/photos/151934405/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0976365463,-118.1182555739,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
91815750,2021-08-19,2021-08-20 01:41:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/91815750,https://inaturalist-open-data.s3.amazonaws.com/photos/151934418/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.084736779,-118.0679911492,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
92324325,2021-08-23,2021-08-23 14:41:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/92324325,https://inaturalist-open-data.s3.amazonaws.com/photos/152854209/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1168271735,-118.1354023083,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
92837356,2021-08-28,2021-08-28 15:30:51 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/92837356,https://inaturalist-open-data.s3.amazonaws.com/photos/153774717/medium.jpg,"","Crescenta Valley Park, Glendale Ca",1,0,false,"Los Angeles County, US-CA, US",34.2921640607,-118.2670584533,6,28846,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
92867448,2021-08-28,2021-08-29 02:17:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/92867448,https://inaturalist-open-data.s3.amazonaws.com/photos/153832100/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0538112461,-118.030295274,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
93065721,2021-08-30,2021-08-30 15:08:32 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/93065721,https://inaturalist-open-data.s3.amazonaws.com/photos/154189267/medium.jpg,"","Brookside Park, Pasadena Ca ",1,0,false,"Los Angeles County, US-CA, US",34.126843817,-118.099239668,6,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
93226091,2021-08-31,2021-08-31 15:24:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/93226091,https://inaturalist-open-data.s3.amazonaws.com/photos/154483344/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1982753296,-118.1912442079,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
93226099,2021-08-30,2021-08-30 14:17:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/93226099,https://inaturalist-open-data.s3.amazonaws.com/photos/154483469/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0003002654,-118.1696921383,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
93442755,2021-09-02,2021-09-02 17:20:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/93442755,https://inaturalist-open-data.s3.amazonaws.com/photos/154874920/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1244721248,-118.1346286677,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
93442758,2021-09-02,2021-09-02 15:56:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/93442758,https://inaturalist-open-data.s3.amazonaws.com/photos/154874952/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0162985499,-118.0524493239,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
93442760,2021-09-01,2021-09-02 02:04:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/93442760,https://inaturalist-open-data.s3.amazonaws.com/photos/154874954/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0021897923,-118.0871697953,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
93442766,2021-09-01,2021-09-01 18:57:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/93442766,https://inaturalist-open-data.s3.amazonaws.com/photos/154874992/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0517998989,-118.0134467924,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
93442767,2021-09-01,2021-09-01 18:53:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/93442767,https://inaturalist-open-data.s3.amazonaws.com/photos/154875001/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0514596084,-118.0035231408,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
93442769,2021-09-01,2021-09-01 18:11:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/93442769,https://inaturalist-open-data.s3.amazonaws.com/photos/154875022/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1936527372,-118.0503299401,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
93499477,2021-09-02,2021-09-02 14:53:00 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/93499477,https://inaturalist-open-data.s3.amazonaws.com/photos/154974670/medium.jpg,"","",2,0,false,"Los Angeles County, US-CA, US",34.1427017989,-118.3595972156,22,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
93556058,2021-09-03,2021-09-04 02:11:28 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/93556058,https://inaturalist-open-data.s3.amazonaws.com/photos/155078892/medium.jpeg,"",,1,0,false,91106,34.1456643258,-118.1268976629,2021,2021,,gps,gps,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
94184030,2021-09-08,2021-09-09 01:40:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/94184030,https://inaturalist-open-data.s3.amazonaws.com/photos/156207904/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1508454645,-118.1229982536,213,28874,obscured,,,,Los Angeles,Lilac-crowned × Red-crowned Parrot,Amazona finschi × viridigenalis,Lilac-crowned × Red-crowned Amazon,Aves,867917
94184031,2021-09-08,2021-09-09 01:38:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/94184031,https://inaturalist-open-data.s3.amazonaws.com/photos/156207926/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1965457833,-118.1906866224,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
94184032,2021-09-08,2021-09-09 01:36:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/94184032,https://inaturalist-open-data.s3.amazonaws.com/photos/156207942/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0445820129,-118.0206691745,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
94184039,2021-09-07,2021-09-08 01:39:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/94184039,https://inaturalist-open-data.s3.amazonaws.com/photos/156208008/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1145426607,-118.0151914707,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
94184040,2021-09-07,2021-09-08 01:27:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/94184040,https://inaturalist-open-data.s3.amazonaws.com/photos/156208026/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1835385961,-118.0010403449,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
94184042,2021-09-07,2021-09-07 14:42:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/94184042,https://inaturalist-open-data.s3.amazonaws.com/photos/156208061/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0071581742,-118.0973420392,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
94290717,2021-09-09,2021-09-10 00:05:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/94290717,https://inaturalist-open-data.s3.amazonaws.com/photos/156398123/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0708274346,-118.0289750199,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
94668366,2021-09-12,2021-09-12 14:04:00 UTC,"",research,CC-BY,https://www.inaturalist.org/observations/94668366,https://inaturalist-open-data.s3.amazonaws.com/photos/157067211/medium.jpeg,"","I think red-crowned, but I'm note sure. ",1,0,false,"Los Angeles County, US-CA, US",34.1963077059,-118.0152489405,185,28874,,,"",,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
94668367,2021-09-12,2021-09-12 14:27:00 UTC,"",research,CC-BY,https://www.inaturalist.org/observations/94668367,https://inaturalist-open-data.s3.amazonaws.com/photos/157068656/medium.jpeg,"",Two individuals seen. Flew into courtyard together around the time that several flocks of red-crowned/lilac-crowned and mitred/red-faced flying over.,1,0,false,"Los Angeles County, US-CA, US",34.1981050138,-118.0296472552,185,28874,open,,"",,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
94668368,2021-09-12,2021-09-12 14:28:00 UTC,"",research,CC-BY,https://www.inaturalist.org/observations/94668368,https://inaturalist-open-data.s3.amazonaws.com/photos/157067271/medium.jpeg,"",Photo including the second individual (at left),1,0,false,"Los Angeles County, US-CA, US",34.1400864193,-118.1511066742,185,28874,open,,"",,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
94900374,2021-09-14,2021-09-15 01:51:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/94900374,https://inaturalist-open-data.s3.amazonaws.com/photos/157480422/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1972158525,-118.163430613,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
94900376,2021-09-14,2021-09-15 01:40:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/94900376,https://inaturalist-open-data.s3.amazonaws.com/photos/157480450/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1648396611,-118.0491958708,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
94900380,2021-09-14,2021-09-15 01:37:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/94900380,https://inaturalist-open-data.s3.amazonaws.com/photos/157480481/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0702364377,-118.0468314098,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
94900400,2021-09-10,2021-09-10 15:42:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/94900400,https://inaturalist-open-data.s3.amazonaws.com/photos/157480621/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0459633992,-118.1823639772,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
95001392,2021-09-15,2021-09-16 01:40:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/95001392,https://inaturalist-open-data.s3.amazonaws.com/photos/157659578/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0736151083,-118.1423218271,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
95001395,2021-09-15,2021-09-16 01:35:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/95001395,https://inaturalist-open-data.s3.amazonaws.com/photos/157659638/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0935129884,-118.0096163476,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
95112031,2021-09-16,2021-09-17 01:27:00 UTC,"",research,CC-BY,https://www.inaturalist.org/observations/95112031,https://inaturalist-open-data.s3.amazonaws.com/photos/157860319/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.1845891699,-118.0441223632,36,28874,obscured,,"",,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
95112032,2021-09-16,2021-09-17 01:27:00 UTC,"",research,CC-BY,https://www.inaturalist.org/observations/95112032,https://inaturalist-open-data.s3.amazonaws.com/photos/157860340/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.1357388578,-118.062252438,36,28874,obscured,,"",,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
95112033,2021-09-16,2021-09-17 01:33:00 UTC,"",research,CC-BY,https://www.inaturalist.org/observations/95112033,https://inaturalist-open-data.s3.amazonaws.com/photos/157860361/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.154147745,-118.0432591318,77,28874,obscured,,"",,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
95112034,2021-09-16,2021-09-17 01:34:00 UTC,"",research,CC-BY,https://www.inaturalist.org/observations/95112034,https://inaturalist-open-data.s3.amazonaws.com/photos/157994256/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.085121574,-118.0403074642,77,28874,obscured,,"",,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
95112035,2021-09-16,2021-09-17 01:34:00 UTC,"",research,CC-BY,https://www.inaturalist.org/observations/95112035,https://inaturalist-open-data.s3.amazonaws.com/photos/157860409/medium.jpeg,"",Last photo is a fruit dropped out of the tree while parrots were eating.,1,0,false,"Los Angeles County, US-CA, US",34.1637121394,-118.0493072901,77,28874,obscured,,"",,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
95112038,2021-09-16,2021-09-17 01:35:00 UTC,"",research,CC-BY,https://www.inaturalist.org/observations/95112038,https://inaturalist-open-data.s3.amazonaws.com/photos/157860488/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.1335032055,-118.1913067809,77,28874,obscured,,"",,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
95112039,2021-09-16,2021-09-17 01:36:00 UTC,"",research,CC-BY,https://www.inaturalist.org/observations/95112039,https://inaturalist-open-data.s3.amazonaws.com/photos/157860518/medium.jpeg,"",ID tentative,1,0,false,"Los Angeles County, US-CA, US",34.0969892035,-118.0963723011,77,28874,open,,"",,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
95112040,2021-09-16,2021-09-17 01:36:00 UTC,"",research,CC-BY,https://www.inaturalist.org/observations/95112040,https://inaturalist-open-data.s3.amazonaws.com/photos/157860530/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.1768295333,-118.0261850132,77,28874,open,,"",,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
